15017*50265*001	101	DONE		2	FREE	0	15019	4		287|253|229|282|143|309|189|49|94	2|1|2|1|1|1|1|2|1	799|699|699|999|1599|699|999|999|499	Z|Z|N|Z|N|Z|N|N|N	1|1|1|1|1|1|1|1|1		0|0|17.5|0|17.5|0|17.5|17.5|17.5
15021*57460*001	286	DONE		1	FREE	0	15027	4		123|346|140|323|90|224|201|256	1|2|2|2|1|2|1|2	499|799|1499|699|1399|1399|2499|799	N|Z|N|Z|N|N|N|Z	1|1|1|1|1|1|1|1		17.5|0|17.5|0|17.5|17.5|17.5|0
15068*45252*001	2687	DONE		1	FREE	0	15072	9		34|248|217|25|283|89|233|113	1|1|2|2|2|2|2|2	1599|799|1499|1099|799|1299|1099|1599	N|N|N|N|Z|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|17.5|17.5
15276*56400*001	4257	DONE		1	FREE	0	15276	2		110|163|100	1|2|1	6457|1999|1599	N|N|N	1|1|1		17.5|17.5|17.5
15316*57538*001	2133	DONE		1	FIRST	599	15318	6		226|193|257|108	2|1|1|1	799|1099|799|1499	N|N|Z|N	1|1|1|1		17.5|17.5|0|17.5
15320*31815*001	2203	DONE		2	FREE	0	15322	5		175|153|256|283|265|55|35|287	2|2|1|1|2|2|1|2	5869|1300|799|799|1199|1300|799|799	N|N|Z|Z|Z|N|N|Z	1|1|1|1|1|1|1|1		17.5|17.5|0|0|0|17.5|17.5|0
15326*47924*001	2676	DONE		1	FIRST	599	15332	5		29|20	1|2	1099|999	N|N	1|1		17.5|17.5
15329*30933*001	3352	DONE		2	FREE	0	15333	3		62|291|324|176|182|19|11	1|1|1|2|1|2|1	1599|399.5|599|1099|1099|999|1499	N|Z|Z|N|N|N|N	1|1|1|1|1|1|1	|PRATCHETT1	17.5|0|0|17.5|17.5|17.5|17.5
15357*47275*001	3968	DONE		1	FREE	0	15359	8		324|326|337|53|101|118	1|2|1|1|1|1	599|599.25|799|599|899|1499	Z|Z|Z|N|N|N	1|1|1|1|1|1	|PENGUIN1	0|0|0|17.5|17.5|17.5
14438*64200*001	187	DONE		1	FREE	0	14444	5		287|222|123|324|232|347|2|55|34	2|1|1|2|1|2|2|2|1	799|1099|499|599|1699|1599|1299|1300|1599	Z|N|N|Z|N|Z|N|N|N	1|1|1|1|1|1|1|1|1		0|17.5|17.5|0|17.5|0|17.5|17.5|17.5
14471*59232*001	461	DONE		2	FREE	0	14474	3		299|82|301|142	1|2|2|2	499|1999|699|1300	Z|N|Z|N	1|1|1|1		0|17.5|0|17.5
14596*68646*001	992	DONE		1	FREE	0	14597	5		156|188|104|254|156|320|140|240|169	2|1|2|2|2|2|2|1|1	1499|1599|599|699|1499|699|1499|1595|1099	N|N|N|Z|N|Z|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|0|17.5|17.5|17.5
14655*59682*001	1342	DONE		2	FIRST	599	14657	6		190|66	2|1	999|799	N|N	1|1		17.5|17.5
14753*55278*001	873	DONE		2	FREE	0	14755	1		95|274|240|63|174|223	2|1|2|1|1|1	999|999|1595|1699|1499|3000	N|Z|N|N|N|N	1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5
15033*56949*001	2462	DONE		1	FREE	0	15039	8		106|92|315|228|236|69|110	1|1|1|2|1|1|1	1399|1499|799|799|7999|1599|6457	N|N|Z|N|N|N|N	1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|17.5|17.5
15060*32745*001	2516	DONE		1	FREE	0	15063	2		39|115|78|207|158	1|2|2|2|2	1300|1499|1499|799|1599	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
15168*45252*001	454	DONE		1	FREE	0	15172	7		40|133|290|289	1|2|1|2	1299|1599|799|399.5	N|N|Z|Z	1|1|1|1	|||PRATCHETT1	17.5|17.5|0|0
15210*53778*001	13	DONE		2	FREE	0	15210	3		103|133|173|202|74|339|66|56|156	1|2|2|2|2|2|2|1|1	1599|1599|1299|1300|599|374.25|799|1399|1499	N|N|N|N|N|Z|N|N|N	1|1|1|1|1|1|1|1|1	|||||PENGUIN1	17.5|17.5|17.5|17.5|17.5|0|17.5|17.5|17.5
15300*72000*001	2552	DONE		1	FIRST	599	15303	5		123|189|194	1|2|1	499|999|599	N|N|N	1|1|1		17.5|17.5|17.5
15395*41910*001	796	DONE		2	FIRST	599	15397	9		220	2	1499	N	1		17.5
14438*72000*001	320	DONE		1	FREE	0	14444	6		234|322|321|89|348|324	1|1|2|2|1|2	899|699|699|1299|799|599	N|Z|Z|N|Z|Z	1|1|1|1|1|1		17.5|0|0|17.5|0|0
14693*35226*001	1079	DONE		1	FREE	0	14693	6		145|156|116|219|331|155|19	2|1|2|1|1|2|1	1999|1499|6500|1999|449.25|4000|999	N|N|N|N|Z|N|N	1|1|1|1|1|1|1	||||PENGUIN1	17.5|17.5|17.5|17.5|0|17.5|17.5
14949*32128*001	2072	DONE		1	FREE	0	14953	6		135|93	2|2	899|5295	N|N	1|1		17.5|17.5
14785*71994*001	1831	DONE		1	FREE	0	14789	1		44|279|218|206|202|348|259|286|216	1|1|2|2|2|1|2|2|1	2299|699|1099|1499|1300|799|799|799|1499	N|Z|N|N|N|Z|Z|Z|N	1|1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|0|0|0|17.5
14967*45118*001	754	DONE		1	FIRST	599	14968	2		242|202	1|1	1999|1300	N|N	1|1		17.5|17.5
14972*58974*001	407	DONE		2	FREE	0	14978	2		256|151|81|41|201|148	2|2|2|1|1|2	799|1399|1499|1099|2499|499	Z|N|N|N|N|N	1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|17.5
15050*46326*001	2455	DONE		2	FREE	0	15054	6		262|11|142|86|169|268|142|330|73	2|2|2|2|2|1|1|2|2	699|1499|1300|1799|1099|1899|1300|449.25|499	Z|N|N|N|N|Z|N|Z|N	1|1|1|1|1|1|1|1|1	|||||||PENGUIN1	0|17.5|17.5|17.5|17.5|0|17.5|0|17.5
15055*34254*001	2728	DONE		1	FIRST	599	15060	9		229	2	699	N	1		17.5
15086*58620*001	467	DONE		2	FREE	0	15089	6		209|175|224|167|104|179|186|345|292	1|1|1|2|2|1|1|1|1	1499|5869|1399|5350|599|899|1099|699|399.5	N|N|N|N|N|N|N|Z|Z	1|1|1|1|1|1|1|1|1	||||||||PRATCHETT1	17.5|17.5|17.5|17.5|17.5|17.5|17.5|0|0
15348*52200*001	3332	DONE		1	FREE	0	15351	1		221|344|302|313|122	2|2|1|1|2	5399|599.25|699|699|1599	N|Z|Z|Z|N	1|1|1|1|1	|PENGUIN1	17.5|0|0|0|17.5
14538*72000*001	714	DONE		2	FREE	0	14544	2		84|16|308|214|50|308|132	1|2|1|1|1|2|1	7500|1399|699|1499|1599|699|1399	N|N|Z|N|N|Z|N	1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|0|17.5
14617*57600*001	1129	DONE		1	FREE	0	14618	5		322|53|38|101|314|274|214	1|2|1|1|2|1|2	699|599|1399|899|799|999|1499	Z|N|N|N|Z|Z|N	1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|0|17.5
14790*63076*001	1706	DONE		2	FREE	0	14795	5		324|7|148|213|56|29|174|167	1|1|1|2|2|1|2|2	599|1299|499|1999|1399|1099|1499|5350	Z|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14949*52912*001	1598	DONE		2	FIRST	599	14950	3		122	1	1599	N	1		17.5
14885*54978*001	808	DONE		2	FREE	0	14891	3		281|87|29|107|186|165|21	1|1|1|2|1|2|2	799|499|1099|1699|1099|1499|1599	Z|N|N|N|N|N|N	1|1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|17.5|17.5
14970*68500*001	913	DONE		1	FREE	0	14971	7		159|207|303|193|180|288|216	2|2|1|2|1|2|2	2199|799|899|1099|1099|799|1499	N|N|Z|N|N|Z|N	1|1|1|1|1|1|1		17.5|17.5|0|17.5|17.5|0|17.5
15075*51008*001	1908	DONE		2	FREE	0	15081	8		105|185|291	1|2|2	1699|9095|399.5	N|N|Z	1|1|1	||PRATCHETT1	17.5|17.5|0
15077*60291*001	1616	DONE		1	FIRST	599	15081	5		182	2	1099	N	1		17.5
15201*62438*001	1616	DONE		1	FREE	0	15205	6		217|236|240|322	1|2|2|2	1499|7999|1595|699	N|N|N|Z	1|1|1|1		17.5|17.5|17.5|0
15204*31150*001	805	DONE		1	FREE	0	15208	9		330|245|169|208|43|211|133|230	1|2|1|1|2|2|1|1	449.25|1300|1099|1499|1299|1399|1599|1499	Z|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1	PENGUIN1	0|17.5|17.5|17.5|17.5|17.5|17.5|17.5
15235*31050*001	2307	DONE		1	FREE	0	15238	3		338|221	1|2	374.25|5399	Z|N	1|1	PENGUIN1	0|17.5
15260*27952*001	1916	DONE		2	FREE	0	15263	7		78|113|3|25|36|187|23|241|221	1|1|1|1|2|1|2|2|2	1499|1599|1499|1099|1699|799|799|8995|5399	N|N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
15334*53865*001	940	DONE		1	FREE	0	15340	5		130|45|78|272|16|40|173|21	2|2|1|2|2|1|1|1	1050|1300|1499|899|1399|1299|1299|1599	N|N|N|Z|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5|17.5|17.5
14348*56400*001	34	DONE		1	FIRST	599	14350	6		222|205|147	1|1|1	1099|999|1799	N|N|N	1|1|1		17.5|17.5|17.5
14482*34560*001	226	DONE		2	FIRST	599	14484	5		36	2	1699	N	1		17.5
14563*38570*001	807	DONE		2	FREE	0	14567	9		165|121|74|36|237|252|3|120|215	2|2|1|2|1|2|1|2|1	1499|1300|599|1699|1400|799|1499|399|1300	N|N|N|N|N|Z|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|0|17.5|17.5|17.5
14645*33000*001	866	DONE		1	FREE	0	14647	4		218|57|2|318|248|167|112	1|2|2|2|2|2|2	1099|1300|1299|799|799|5350|1399	N|N|N|Z|N|N|N	1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5|17.5
14722*67532*001	1610	DONE		1	FREE	0	14725	3		260|22|323|269	2|2|1|1	699|2699|699|1499	Z|N|Z|Z	1|1|1|1		0|17.5|0|0
14805*57375*001	1896	DONE		1	FIRST	599	14808	2		305	2	699	Z	1		0
14935*60848*001	737	DONE		1	FREE	0	14935	8		267|77|35|267|262|147	1|1|1|1|1|1	699|499|799|699|699|1799	Z|N|N|Z|Z|N	1|1|1|1|1|1		0|17.5|17.5|0|0|17.5
14989*52720*001	2829	DONE		1	FREE	0	14993	1		350|36|112|249|288|53|302	1|1|2|1|2|1|1	899|1699|1399|1251|799|599|699	Z|N|N|N|Z|N|Z	1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|17.5|0
15031*30213*001	2731	DONE		2	FREE	0	15034	8		97|27|74|325	2|2|1|2	1399|899|599|374.25	N|N|N|Z	1|1|1|1	|||PENGUIN1	17.5|17.5|17.5|0
15044*65943*001	3145	DONE		2	FREE	0	15046	5		180|278|189|127|319|349|153|189|265	2|2|1|2|1|1|1|1|1	1099|799|999|2499|799|899|1300|999|1199	N|Z|N|N|Z|Z|N|N|Z	1|1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|0|0|17.5|17.5|0
15057*40290*001	1205	DONE		2	FREE	0	15060	1		6|42|45|348|295|223|41	1|1|1|1|2|1|2	9901|799|1300|799|1299|3000|1099	N|N|N|Z|Z|N|N	1|1|1|1|1|1|1		17.5|17.5|17.5|0|0|17.5|17.5
15316*31318*001	1961	DONE		2	FREE	0	15318	7		75|246|271|99|196	2|2|1|2|2	1499|1299|699|1699|1499	N|N|Z|N|N	1|1|1|1|1		17.5|17.5|0|17.5|17.5
15369*41094*001	4822	DONE		1	FREE	0	15372	7		349|138|123|58	2|1|1|2	899|2850|499|1300	Z|N|N|N	1|1|1|1		0|17.5|17.5|17.5
14937*71994*001	1763	DONE		1	FREE	0	14942	1		44|174|199|149	2|2|2|2	2299|1499|4950|999	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
14963*62438*001	647	DONE		1	FIRST	599	14963	7		115	1	1499	N	1		17.5
14973*39056*001	1332	DONE		1	FREE	0	14977	5		277|321|148|247|84	1|1|2|1|2	699|699|499|1099|7500	Z|Z|N|N|N	1|1|1|1|1		0|0|17.5|17.5|17.5
15071*55847*001	1082	DONE		1	FREE	0	15074	3		320|302|215|255|281|342|2|187|72	2|1|1|1|1|2|2|1|1	699|699|1300|799|799|799|1299|799|899	Z|Z|N|Z|Z|Z|N|N|N	1|1|1|1|1|1|1|1|1		0|0|17.5|0|0|0|17.5|17.5|17.5
15164*58620*001	653	DONE		1	FIRST	599	15164	4		26	2	1399	N	1		17.5
15196*29450*001	3356	DONE		1	FREE	0	15201	9		159|266|12|275	2|2|2|2	2199|799|1299|699	N|Z|N|Z	1|1|1|1		17.5|0|17.5|0
15319*26082*001	306	DONE		2	FIRST	599	15320	2		292|69	2|2	399.5|1599	Z|N	1|1	PRATCHETT1	0|17.5
15363*69350*001	2085	DONE		2	FREE	0	15368	1		57|88|45|278|324|266	1|1|1|1|2|2	1300|1099|1300|799|599|799	N|N|N|Z|Z|Z	1|1|1|1|1|1		17.5|17.5|17.5|0|0|0
14571*71995*001	226	DONE		2	FREE	0	14575	4		291|84|35|177	1|2|1|1	399.5|7500|799|1499	Z|N|N|N	1|1|1|1	PRATCHETT1	0|17.5|17.5|17.5
14624*57600*001	1181	DONE		2	FREE	0	14629	1		151|228|255|199|326|10	1|2|2|1|2|1	1399|799|799|4950|599.25|2199	N|N|Z|N|Z|N	1|1|1|1|1|1	||||PENGUIN1	17.5|17.5|0|17.5|0|17.5
14723*69660*001	1615	DONE		2	FREE	0	14726	5		267|313|143|97|183|281|99	2|1|2|1|1|2|1	699|699|1599|1399|1999|799|1699	Z|Z|N|N|N|Z|N	1|1|1|1|1|1|1		0|0|17.5|17.5|17.5|0|17.5
14725*47480*001	232	DONE		2	FREE	0	14731	8		348|137|254|293|28|148|231|180|107	2|2|1|1|1|1|2|1|1	799|1599|699|399.5|999|499|899|1099|1699	Z|N|Z|Z|N|N|N|N|N	1|1|1|1|1|1|1|1|1	|||PRATCHETT1	0|17.5|0|0|17.5|17.5|17.5|17.5|17.5
14772*69760*001	154	DONE		2	FIRST	599	14775	8		211	2	1399	N	1		17.5
14976*69350*001	2311	DONE		2	FREE	0	14982	9		191|310|123|214|73|123|106|286	1|2|2|2|2|1|2|2	1316|799|499|1499|499|499|1399|799	N|Z|N|N|N|N|N|Z	1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|17.5|0
15034*38568*001	2862	DONE		2	FREE	0	15037	9		134|190|327|219|259|6|214|120	2|2|1|2|2|2|1|1	699|999|524.25|1999|799|9901|1499|399	N|N|Z|N|Z|N|N|N	1|1|1|1|1|1|1|1	||PENGUIN1	17.5|17.5|0|17.5|0|17.5|17.5|17.5
15319*33138*001	2215	DONE		1	FREE	0	15323	6		198|195|269|248	2|2|2|1	1499|1188|1499|799	N|N|Z|N	1|1|1|1		17.5|17.5|0|17.5
15353*26966*001	4698	DONE		1	FIRST	599	15356	3		178|212|245	1|1|1	1499|1499|1300	N|N|N	1|1|1		17.5|17.5|17.5
14526*65310*001	682	DONE		2	FREE	0	14526	1		220|332|237|185	2|2|2|1	1499|799|1400|9095	N|Z|N|N	1|1|1|1		17.5|0|17.5|17.5
14599*28542*001	499	DONE		1	FREE	0	14602	6		69|205|86|23|125|24	1|2|2|1|1|1	1599|999|1799|799|499|1499	N|N|N|N|N|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5
14726*27540*001	1624	DONE		2	FREE	0	14728	8		109|184|90|1|81	2|2|2|2|2	1399|1300|1399|1299|1499	N|N|N|N|N	1|1|1|1|1		17.5|17.5|17.5|17.5|17.5
14836*62925*001	1788	DONE		1	FREE	0	14840	2		46|165|272|82|242|162|326	1|2|2|2|2|2|2	3195|1499|899|1999|1999|923|599.25	N|N|Z|N|N|N|Z	1|1|1|1|1|1|1	||||||PENGUIN1	17.5|17.5|0|17.5|17.5|17.5|0
14944*44343*001	2492	DONE		2	FREE	0	14945	7		26|343|308|333|145|317|210|184|211	2|2|2|1|1|1|2|2|2	1399|749.25|699|799|1999|699|799|1300|1399	N|Z|Z|Z|N|Z|N|N|N	1|1|1|1|1|1|1|1|1	|PENGUIN1	17.5|0|0|0|17.5|0|17.5|17.5|17.5
14950*59840*001	2040	DONE		1	FREE	0	14950	1		42|348|303|204|87|35|126	1|2|2|1|1|1|1	799|799|899|1299|499|799|499	N|Z|Z|N|N|N|N	1|1|1|1|1|1|1		17.5|0|0|17.5|17.5|17.5|17.5
14992*69158*001	2865	DONE		1	FREE	0	14997	9		322|314|147|245|105	1|1|1|1|2	699|799|1799|1300|1699	Z|Z|N|N|N	1|1|1|1|1		0|0|17.5|17.5|17.5
15003*55472*001	2382	DONE		1	FREE	0	15006	6		142|236|196|152|36|63|242|222	2|2|1|1|2|1|1|2	1300|7999|1499|499|1699|1699|1999|1099	N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
15026*66975*001	2804	DONE		1	FREE	0	15032	6		282|247|170|100|252|279|158|315	1|1|2|1|2|2|2|2	999|1099|1300|1599|799|699|1599|799	Z|N|N|N|Z|Z|N|Z	1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|0|17.5|0
15052*44817*001	1181	DONE		1	FREE	0	15052	4		143|2|349|131|76|330|206	2|1|1|2|1|1|2	1599|1299|899|1699|5525|449.25|1499	N|N|Z|N|N|Z|N	1|1|1|1|1|1|1	|||||PENGUIN1	17.5|17.5|0|17.5|17.5|0|17.5
15332*35343*001	181	DONE		1	FIRST	599	15336	9		231|195	1|1	899|1188	N|N	1|1		17.5|17.5
15247*67914*001	687	DONE		1	FREE	0	15253	1		263|83|170|46|96|156|73|283|254	1|2|1|2|1|2|2|2|1	699|1099|1300|3195|1299|1499|499|799|699	Z|N|N|N|N|N|N|Z|Z	1|1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|17.5|17.5|0|0
15262*63728*001	650	DONE		2	FREE	0	15265	4		277|294|208|244|324|268|257	1|1|1|1|2|1|2	699|399.5|1499|1599|599|1899|799	Z|Z|N|N|Z|Z|Z	1|1|1|1|1|1|1	|PRATCHETT1	0|0|17.5|17.5|0|0|0
15297*71988*001	254	DONE		1	FREE	0	15301	9		185|67|44|195|97|42|307|165	2|2|2|2|2|1|1|1	9095|899|2299|1188|1399|799|699|1499	N|N|N|N|N|N|Z|N	1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|0|17.5
14530*31050*001	248	DONE		2	FREE	0	14534	7		188|83|334|148|73	1|1|2|1|2	1599|1099|799|499|499	N|N|Z|N|N	1|1|1|1|1		17.5|17.5|0|17.5|17.5
14630*46800*001	1023	DONE		1	FREE	0	14635	3		19|49|50|78	1|2|1|1	999|999|1599|1499	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
14700*35226*001	900	DONE		1	FREE	0	14702	9		105|215|121|5|227|176|247|69|194	1|2|2|2|2|2|2|1|1	1699|1300|1300|1099|1299|1099|1099|1599|599	N|N|N|N|N|N|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5|17.5
14837*54440*001	1798	DONE		2	FIRST	599	14840	4		307|15|239	1|1|2	699|1300|1099	Z|N|N	1|1|1		0|17.5|17.5
14906*71994*001	17	DONE		2	FREE	0	14910	8		107|2|343|211	1|1|1|1	1699|1299|749.25|1399	N|N|Z|N	1|1|1|1	||PENGUIN1	17.5|17.5|0|17.5
14947*63304*001	88	DONE		2	FREE	0	14952	2		234|93	2|2	899|5295	N|N	1|1		17.5|17.5
14956*45118*001	1079	DONE		2	FREE	0	14956	4		152|217|184|341|256|140|26|93	2|2|2|2|2|2|2|2	499|1499|1300|374.25|799|1499|1399|5295	N|N|N|Z|Z|N|N|N	1|1|1|1|1|1|1|1	|||PENGUIN1	17.5|17.5|17.5|0|0|17.5|17.5|17.5
14966*43386*001	2203	DONE		1	FIRST	599	14970	9		145|299|75	1|2|1	1999|499|1499	N|Z|N	1|1|1		17.5|0|17.5
15146*29454*001	3569	DONE		2	FIRST	599	15147	6		309|28	1|1	699|999	Z|N	1|1		0|17.5
15190*26932*001	2139	DONE		2	FREE	0	15194	6		252|168|15|11|134|320	1|1|1|2|1|2	799|1599|1300|1499|699|699	Z|N|N|N|N|Z	1|1|1|1|1|1		0|17.5|17.5|17.5|17.5|0
15190*30396*001	1332	DONE		1	FREE	0	15192	3		304|337|299|128|175|273	2|1|1|2|2|2	799|799|499|4500|5869|699	Z|Z|Z|N|N|Z	1|1|1|1|1|1		0|0|0|17.5|17.5|0
15248*52500*001	3873	DONE		1	FIRST	599	15253	8		166|284|242	1|1|1	1699|799|1999	N|Z|N	1|1|1		17.5|0|17.5
15250*38960*001	2113	DONE		2	FREE	0	15256	9		116|311|304|52|89|115|164|197|7	2|1|2|1|2|1|2|1|1	6500|799|799|1300|1299|1499|1099|1999|1299	N|Z|Z|N|N|N|N|N|N	1|1|1|1|1|1|1|1|1		17.5|0|0|17.5|17.5|17.5|17.5|17.5|17.5
15327*33579*001	2575	DONE		1	FIRST	599	15330	8		104|86	2|2	599|1799	N|N	1|1		17.5|17.5
15328*29169*001	1920	DONE		1	FREE	0	15331	2		322|86|285|110|71|37	2|1|1|2|1|2	699|1799|1299|6457|1099|1799	Z|N|Z|N|N|N	1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5
15335*48132*001	4161	DONE		1	FREE	0	15340	9		170|25|212|107|195|91	2|1|1|1|2|1	1300|1099|1499|1699|1188|1499	N|N|N|N|N|N	1|1|1|1|1|1		17.5|17.5|17.5|17.5|17.5|17.5
15359*62286*001	2897	DONE		1	FREE	0	15364	7		270|232|1|22|322|271|108|241|168	2|1|2|2|1|2|2|1|1	799|1699|1299|2699|699|699|1499|8995|1599	Z|N|N|N|Z|Z|N|N|N	1|1|1|1|1|1|1|1|1		0|17.5|17.5|17.5|0|0|17.5|17.5|17.5
14458*62640*001	27	DONE		1	FIRST	599	14461	8		209	2	1499	N	1		17.5
14600*35226*001	411	DONE		1	FREE	0	14604	4		112|268|106|263|272|106|185|1	1|1|1|2|2|1|2|1	1399|1899|1399|699|899|1399|9095|1299	N|Z|N|Z|Z|N|N|N	1|1|1|1|1|1|1|1		17.5|0|17.5|0|0|17.5|17.5|17.5
14742*32400*001	1687	DONE		2	FREE	0	14742	4		124|174|328|131|316	1|1|2|2|2	1499|1499|599|1699|799	N|N|Z|N|Z	1|1|1|1|1		17.5|17.5|0|17.5|0
14787*47480*001	1469	DONE		2	FREE	0	14792	5		252|114|101|5|243|271|329|34|205	1|2|1|1|1|1|2|2|1	799|1499|899|1099|599|699|449.25|1599|999	Z|N|N|N|N|Z|Z|N|N	1|1|1|1|1|1|1|1|1	||||||PENGUIN1	0|17.5|17.5|17.5|17.5|0|0|17.5|17.5
14877*55710*001	1912	DONE		2	FREE	0	14883	2		94|110|49|315|116|48|153|320|84	1|2|1|1|1|2|1|1|1	499|6457|999|799|6500|499|1300|699|7500	N|N|N|Z|N|N|N|Z|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|0|17.5|17.5|17.5|0|17.5
14950*54644*001	1078	DONE		1	FREE	0	14953	6		301|232|308|176|246|131|143|49|46	1|1|1|2|2|2|2|2|2	699|1699|699|1099|1299|1699|1599|999|3195	Z|N|Z|N|N|N|N|N|N	1|1|1|1|1|1|1|1|1		0|17.5|0|17.5|17.5|17.5|17.5|17.5|17.5
14969*45984*001	2665	DONE		2	FREE	0	14975	3		52|67|307|248|87	1|2|1|2|1	1300|899|699|799|499	N|N|Z|N|N	1|1|1|1|1		17.5|17.5|0|17.5|17.5
15174*41580*001	2316	DONE		1	FREE	0	15179	3		101|142|202|125|279|150|331|103|28	1|2|2|2|1|1|2|2|1	899|1300|1300|499|699|6500|449.25|1599|999	N|N|N|N|Z|N|Z|N|N	1|1|1|1|1|1|1|1|1	||||||PENGUIN1	17.5|17.5|17.5|17.5|0|17.5|0|17.5|17.5
15357*39328*001	2846	DONE		1	FREE	0	15361	5		348|31|212|273|23|155	1|2|1|1|2|1	799|1976|1499|699|799|4000	Z|N|N|Z|N|N	1|1|1|1|1|1		0|17.5|17.5|0|17.5|17.5
15369*44626*001	531	DONE		2	FREE	0	15373	9		221|30|146	1|2|1	5399|499|999	N|N|N	1|1|1		17.5|17.5|17.5
14730*60300*001	363	DONE		2	FREE	0	14733	5		56|316|22|4|190|186|76|347	2|2|2|1|2|1|2|2	1399|799|2699|599|999|1099|5525|1599	N|Z|N|N|N|N|N|Z	1|1|1|1|1|1|1|1		17.5|0|17.5|17.5|17.5|17.5|17.5|0
14819*47216*001	146	DONE		1	FIRST	599	14819	4		151|274|339	1|2|1	1399|999|374.25	N|Z|Z	1|1|1	||PENGUIN1	17.5|0|0
14828*42744*001	965	DONE		2	FREE	0	14831	1		308|282|290|24|242	1|1|1|2|1	699|999|799|1499|1999	Z|Z|Z|N|N	1|1|1|1|1		0|0|0|17.5|17.5
14834*44817*001	805	DONE		1	FREE	0	14835	8		36|85|62|91|336|137|71|240|62	2|2|2|2|2|1|2|2|1	1699|924|1599|1499|799|1599|1099|1595|1599	N|N|N|N|Z|N|N|N|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|17.5|17.5|17.5|17.5
14840*70470*001	1005	DONE		1	FIRST	599	14844	4		129|307|335	1|2|2	1499|699|799	N|Z|Z	1|1|1		17.5|0|0
14844*31236*001	1604	DONE		2	FREE	0	14847	1		55|321|154	1|1|1	1300|699|3795	N|Z|N	1|1|1		17.5|0|17.5
15076*28542*001	557	DONE		1	FREE	0	15082	8		97|109|260	2|2|2	1399|1399|699	N|N|Z	1|1|1		17.5|17.5|0
15154*42216*001	1275	DONE		1	FREE	0	15159	7		314|278|316|250|219|264	2|1|2|2|2|2	799|799|799|1499|1999|699	Z|Z|Z|N|N|Z	1|1|1|1|1|1		0|0|0|17.5|17.5|0
15214*36458*001	2873	DONE		1	FIRST	599	15219	9		16	1	1399	N	1		17.5
15200*26900*001	3367	DONE		2	FREE	0	15206	5		341|34|296|69|292|19|54	2|1|1|1|1|2|1	374.25|1599|699|1599|399.5|999|499	Z|N|Z|N|Z|N|N	1|1|1|1|1|1|1	PENGUIN1||||PRATCHETT1	0|17.5|0|17.5|0|17.5|17.5
15292*67532*001	798	DONE		2	FIRST	599	15296	5		7|248|57	1|2|1	1299|799|1300	N|N|N	1|1|1		17.5|17.5|17.5
15328*69741*001	734	DONE		2	FREE	0	15331	6		233|218|42|78	1|1|2|2	1099|1099|799|1499	N|N|N|N	1|1|1|1		17.5|17.5|17.5|17.5
15337*56511*001	4565	DONE		1	FREE	0	15339	4		90|186|233|160|267|300|205|317|148	1|1|2|2|2|2|1|2|1	1399|1099|1099|1399|699|599|999|699|499	N|N|N|N|Z|Z|N|Z|N	1|1|1|1|1|1|1|1|1		17.5|17.5|17.5|17.5|0|0|17.5|0|17.5
15344*27000*001	318	DONE		2	FIRST	599	15350	7		315	1	799	Z	1		0
